DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,time,date
2020-05-24 03:45:00,0.0,0.0,7252.0,13358908720.0,03:45:00,2020-05-24 00:00:00
2020-05-24 04:00:00,0.0,0.0,7252.0,13358908720.0,04:00:00,2020-05-24 00:00:00
2020-05-24 04:15:00,0.0,0.0,5253.0,13358908720.0,04:15:00,2020-05-24 00:00:00
2020-05-24 04:30:00,0.0,0.0,3254.0,13358908720.0,04:30:00,2020-05-24 00:00:00
2020-05-24 04:45:00,0.0,0.0,3254.0,13262594126.571428,04:45:00,2020-05-24 00:00:00
2020-05-24 05:00:00,0.0,0.0,3254.0,13358908720.0,05:00:00,2020-05-24 00:00:00
2020-05-24 05:15:00,0.0,0.0,3254.0,13358908720.0,05:15:00,2020-05-24 00:00:00
2020-05-24 05:30:00,0.0,0.0,0.0,13358908720.0,05:30:00,2020-05-24 00:00:00
2020-05-24 05:45:00,0.0,0.0,0.0,13358908720.0,05:45:00,2020-05-24 00:00:00
2020-05-24 06:00:00,252.25809523809525,243.38952380952384,21.061904761904756,13358908741.061907,06:00:00,2020-05-24 00:00:00
2020-05-24 06:15:00,832.7733333333333,805.5799999999999,143.86666666666665,13358908863.866669,06:15:00,2020-05-24 00:00:00
2020-05-24 06:30:00,1659.7752380952377,1611.8323809523804,442.31904761904764,13358909162.319048,06:30:00,2020-05-24 00:00:00
2020-05-24 06:45:00,2584.9333333333334,2522.0666666666666,956.1999999999999,13358909676.199999,06:45:00,2020-05-24 00:00:00
2020-05-24 07:00:00,3495.9638095238097,3426.4942857142864,1696.6190476190477,13358910416.619047,07:00:00,2020-05-24 00:00:00
2020-05-24 07:15:00,4573.21380952381,4485.099999999999,2663.0523809523806,13358911383.052382,07:15:00,2020-05-24 00:00:00
2020-05-24 07:30:00,5993.366666666666,5890.04,3935.6000000000013,13245036779.8,07:30:00,2020-05-24 00:00:00
2020-05-24 07:45:00,7596.593333333333,7459.88,5637.000000000001,13358914357.000002,07:45:00,2020-05-24 00:00:00
2020-05-24 08:00:00,9199.762857142856,9019.7,7705.685714285714,13358916425.685713,08:00:00,2020-05-24 00:00:00
2020-05-24 08:15:00,10670.965714285714,10456.368095238095,10119.966666666667,13358918839.966667,08:15:00,2020-05-24 00:00:00
2020-05-24 08:30:00,12011.170952380951,11764.72095238095,12849.390476190476,13358921569.390476,08:30:00,2020-05-24 00:00:00
2020-05-24 08:45:00,13275.366666666667,12998.166666666666,15946.4,13358924666.4,08:45:00,2020-05-24 00:00:00
2020-05-24 09:00:00,14532.946666666665,14224.173333333332,19367.466666666667,13358928087.466667,09:00:00,2020-05-24 00:00:00
2020-05-24 09:15:00,15767.413333333332,15426.586666666666,23130.13333333333,13358931850.133337,09:15:00,2020-05-24 00:00:00
2020-05-24 09:30:00,14688.032857142854,14365.951904761907,26908.290476190476,13358935628.290478,09:30:00,2020-05-24 00:00:00
2020-05-24 09:45:00,14305.61380952381,13986.510000000002,30343.290476190472,13358939063.290478,09:45:00,2020-05-24 00:00:00
2020-05-24 10:00:00,13620.240000000002,13313.140000000001,33339.933333333334,13115876573.533335,10:00:00,2020-05-24 00:00:00
2020-05-24 10:15:00,13316.653333333332,13011.739999999998,36139.06666666667,12791792057.466667,10:15:00,2020-05-24 00:00:00
2020-05-24 10:30:00,11444.566666666668,11172.133333333333,37895.8,12143619183.8,10:30:00,2020-05-24 00:00:00
2020-05-24 10:45:00,11811.56142857143,11519.885238095238,40747.880952380954,12143622035.880953,10:45:00,2020-05-24 00:00:00
2020-05-24 11:00:00,12767.568095238095,12448.370476190476,45653.79047619048,12924908862.361904,11:00:00,2020-05-24 00:00:00
2020-05-24 11:15:00,10237.779999999999,9982.300000000001,46327.8,12143627615.8,11:15:00,2020-05-24 00:00:00
2020-05-24 11:30:00,9841.491428571428,9596.06714285714,48748.46666666666,12143630036.466665,11:30:00,2020-05-24 00:00:00
2020-05-24 11:45:00,9953.199999999999,9704.773333333334,51175.93333333333,12143632463.933334,11:45:00,2020-05-24 00:00:00
2020-05-24 12:00:00,9972.219999999998,9723.08,53622.8,12143634910.8,12:00:00,2020-05-24 00:00:00
2020-05-24 12:15:00,10834.233333333334,10566.372857142856,56149.48571428572,12143637437.485712,12:15:00,2020-05-24 00:00:00
2020-05-24 12:30:00,10942.45095238095,10672.144285714285,58807.85238095239,12143640095.852383,12:30:00,2020-05-24 00:00:00
2020-05-24 12:45:00,10821.66,10553.953333333331,61443.33333333334,12143642731.333334,12:45:00,2020-05-24 00:00:00
2020-05-24 13:00:00,11060.380000000001,10788.033333333335,64111.26666666666,12143645399.266665,13:00:00,2020-05-24 00:00:00
2020-05-24 13:15:00,11624.798571428571,11339.728095238097,66908.40476190476,12143648196.404762,13:15:00,2020-05-24 00:00:00
2020-05-24 13:30:00,11846.63380952381,11562.621904761903,69705.15714285715,12143650993.157143,13:30:00,2020-05-24 00:00:00
2020-05-24 13:45:00,12139.844285714285,11859.340476190473,72665.92857142857,12143653953.928574,13:45:00,2020-05-24 00:00:00
2020-05-24 14:00:00,12454.586666666666,12172.666666666664,76957.4,12386723731.799997,14:00:00,2020-05-24 00:00:00
2020-05-24 14:15:00,12737.953333333333,12452.813333333334,79582.6,12305704528.199999,14:15:00,2020-05-24 00:00:00
2020-05-24 14:30:00,13827.324285714287,13520.66619047619,81918.79523809523,12143663206.795237,14:30:00,2020-05-24 00:00:00
2020-05-24 14:45:00,14126.843809523807,13816.695238095235,86884.08571428573,12404095478.942856,14:45:00,2020-05-24 00:00:00
2020-05-24 15:00:00,16127.507619047617,15777.090476190477,96485.82380952382,13359005205.823809,15:00:00,2020-05-24 00:00:00
2020-05-24 15:15:00,15019.199999999997,14697.878095238095,100309.09523809525,13359009029.095238,15:15:00,2020-05-24 00:00:00
2020-05-24 15:30:00,13904.12666666667,13611.220000000001,103892.93333333332,13359012612.933334,15:30:00,2020-05-24 00:00:00
2020-05-24 15:45:00,12651.28619047619,12389.38523809524,107169.64285714284,13359015889.64286,15:45:00,2020-05-24 00:00:00
2020-05-24 16:00:00,11414.186666666668,11181.829999999998,109538.11428571428,13345072476.847622,16:00:00,2020-05-24 00:00:00
2020-05-24 16:15:00,10114.771904761903,9913.263333333332,112721.74761904762,13359021441.747618,16:15:00,2020-05-24 00:00:00
2020-05-24 16:30:00,8793.273333333333,8623.24,115053.19999999998,13359023773.2,16:30:00,2020-05-24 00:00:00
2020-05-24 16:45:00,7271.121428571429,7143.070476190475,117052.02857142859,13359025772.028568,16:45:00,2020-05-24 00:00:00
2020-05-24 17:00:00,5576.665238095238,5480.1728571428575,110372.55714285713,12224713489.357145,17:00:00,2020-05-24 00:00:00
2020-05-24 17:15:00,4233.003333333332,4151.151428571428,110980.51428571431,12143692268.514286,17:15:00,2020-05-24 00:00:00
2020-05-24 17:30:00,3085.9057142857137,3023.5585714285717,111869.31904761905,12143693157.319048,17:30:00,2020-05-24 00:00:00
2020-05-24 17:45:00,2097.506666666667,2041.1933333333332,112502.40000000002,12143693790.4,17:45:00,2020-05-24 00:00:00
2020-05-24 18:00:00,1264.0933333333335,1225.64,112913.80000000002,12143694201.8,18:00:00,2020-05-24 00:00:00
2020-05-24 18:15:00,674.7090476190476,652.1295238095238,113148.37619047618,12143694436.376192,18:15:00,2020-05-24 00:00:00
2020-05-24 18:30:00,244.03952380952379,235.52999999999997,121143.53809523808,13196986205.938093,18:30:00,2020-05-24 00:00:00
2020-05-24 18:45:00,0.0,0.0,119775.0,13011792085.857143,18:45:00,2020-05-24 00:00:00
2020-05-24 19:00:00,0.0,0.0,113275.0,12143694563.0,19:00:00,2020-05-24 00:00:00
2020-05-24 19:15:00,0.0,0.0,115701.66666666666,12467784304.866667,19:15:00,2020-05-24 00:00:00
2020-05-24 19:30:00,0.0,0.0,122375.0,13359031095.0,19:30:00,2020-05-24 00:00:00
2020-05-24 19:45:00,0.0,0.0,122375.0,13359031095.0,19:45:00,2020-05-24 00:00:00
2020-05-24 20:00:00,0.0,0.0,122375.0,13359031095.0,20:00:00,2020-05-24 00:00:00
2020-05-24 20:15:00,0.0,0.0,122375.0,13359031095.0,20:15:00,2020-05-24 00:00:00
2020-05-24 20:30:00,0.0,0.0,122375.0,13359031095.0,20:30:00,2020-05-24 00:00:00
2020-05-24 20:45:00,0.0,0.0,119948.33333333334,13034941353.133333,20:45:00,2020-05-24 00:00:00
2020-05-24 21:00:00,0.0,0.0,113275.0,12143694563.0,21:00:00,2020-05-24 00:00:00
2020-05-24 21:15:00,0.0,0.0,113275.0,12143694563.0,21:15:00,2020-05-24 00:00:00
2020-05-24 21:30:00,0.0,0.0,113275.0,12143694563.0,21:30:00,2020-05-24 00:00:00
2020-05-24 21:45:00,0.0,0.0,113275.0,12143694563.0,21:45:00,2020-05-24 00:00:00
2020-05-24 22:00:00,0.0,0.0,113275.0,12143694563.0,22:00:00,2020-05-24 00:00:00
2020-05-24 22:15:00,0.0,0.0,113275.0,12143694563.0,22:15:00,2020-05-24 00:00:00
2020-05-24 22:30:00,0.0,0.0,113275.0,12143694563.0,22:30:00,2020-05-24 00:00:00
2020-05-24 22:45:00,0.0,0.0,112626.07142857142,11983138375.0,22:45:00,2020-05-24 00:00:00
2020-05-24 23:00:00,0.0,0.0,113275.0,12143694563.0,23:00:00,2020-05-24 00:00:00
2020-05-24 23:15:00,0.0,0.0,113275.0,12143694563.0,23:15:00,2020-05-24 00:00:00
2020-05-24 23:30:00,0.0,0.0,113275.0,12143694563.0,23:30:00,2020-05-24 00:00:00
2020-05-24 23:45:00,0.0,0.0,98405.98095238094,12143694563.0,23:45:00,2020-05-24 00:00:00
2020-05-25 00:00:00,0.0,0.0,38351.00476190477,12143694563.0,00:00:00,2020-05-25 00:00:00
2020-05-25 00:15:00,0.0,0.0,18323.0,12143694563.0,00:15:00,2020-05-25 00:00:00
2020-05-25 00:30:00,0.0,0.0,18323.0,12143694563.0,00:30:00,2020-05-25 00:00:00
2020-05-25 00:45:00,0.0,0.0,18323.0,12143694563.0,00:45:00,2020-05-25 00:00:00
2020-05-25 01:00:00,0.0,0.0,18323.0,12143694563.0,01:00:00,2020-05-25 00:00:00
2020-05-25 01:15:00,0.0,0.0,18323.0,12143694563.0,01:15:00,2020-05-25 00:00:00
2020-05-25 01:30:00,0.0,0.0,16469.0,12129748176.333334,01:30:00,2020-05-25 00:00:00
2020-05-25 01:45:00,0.0,0.0,13688.0,12143694563.0,01:45:00,2020-05-25 00:00:00
2020-05-25 02:00:00,0.0,0.0,13688.0,12143694563.0,02:00:00,2020-05-25 00:00:00
2020-05-25 02:15:00,0.0,0.0,13688.0,12143694563.0,02:15:00,2020-05-25 00:00:00
2020-05-25 02:30:00,0.0,0.0,13688.0,12143694563.0,02:30:00,2020-05-25 00:00:00
2020-05-25 02:45:00,0.0,0.0,13688.0,12143694563.0,02:45:00,2020-05-25 00:00:00
2020-05-25 03:00:00,0.0,0.0,13688.0,12143694563.0,03:00:00,2020-05-25 00:00:00
2020-05-25 03:15:00,0.0,0.0,13688.0,12143694563.0,03:15:00,2020-05-25 00:00:00
2020-05-25 03:30:00,0.0,0.0,13688.0,12143694563.0,03:30:00,2020-05-25 00:00:00
2020-05-25 03:45:00,0.0,0.0,13688.0,12143694563.0,03:45:00,2020-05-25 00:00:00
2020-05-25 04:00:00,0.0,0.0,13688.0,12143694563.0,04:00:00,2020-05-25 00:00:00
2020-05-25 04:15:00,0.0,0.0,11119.466666666667,12143694563.0,04:15:00,2020-05-25 00:00:00
2020-05-25 04:30:00,0.0,0.0,8872.0,12143694563.0,04:30:00,2020-05-25 00:00:00
2020-05-25 04:45:00,0.0,0.0,8872.0,12143694563.0,04:45:00,2020-05-25 00:00:00
2020-05-25 05:00:00,0.0,0.0,8872.0,12143694563.0,05:00:00,2020-05-25 00:00:00
2020-05-25 05:15:00,0.0,0.0,8872.0,12143694563.0,05:15:00,2020-05-25 00:00:00
2020-05-25 05:30:00,0.0,0.0,0.0,12049550639.933334,05:30:00,2020-05-25 00:00:00
2020-05-25 05:45:00,0.0,0.0,0.0,12143694563.0,05:45:00,2020-05-25 00:00:00
2020-05-25 06:00:00,291.28761904761905,281.2147619047619,27.31428571428571,12143694590.314285,06:00:00,2020-05-25 00:00:00
2020-05-25 06:15:00,946.8542857142857,916.6652380952381,166.86190476190473,12143694729.861904,06:15:00,2020-05-25 00:00:00
2020-05-25 06:30:00,2020.8719047619047,1965.4766666666667,513.5857142857143,12143695076.585716,06:30:00,2020-05-25 00:00:00
2020-05-25 06:45:00,2623.713333333333,2564.9533333333334,1082.2666666666667,12129749258.6,06:45:00,2020-05-25 00:00:00
2020-05-25 07:00:00,3539.42,3469.3399999999997,1898.9999999999998,12953920816.666668,07:00:00,2020-05-25 00:00:00
2020-05-25 07:15:00,4747.36,4656.466666666665,2959.4666666666662,13359034054.466665,07:15:00,2020-05-25 00:00:00
2020-05-25 07:30:00,6050.516666666668,5946.650476190476,4266.952380952382,13359035361.95238,07:30:00,2020-05-25 00:00:00
2020-05-25 07:45:00,7533.073809523808,7398.573333333334,5902.114285714285,13359036997.114283,07:45:00,2020-05-25 00:00:00
2020-05-25 08:00:00,8678.88,8511.733333333332,7885.000000000001,13359038980.0,08:00:00,2020-05-25 00:00:00
2020-05-25 08:15:00,10058.633333333333,9858.486666666668,10204.333333333332,13359041299.333332,08:15:00,2020-05-25 00:00:00
2020-05-25 08:30:00,11352.160000000002,11121.473333333335,12856.000000000002,13359043951.000004,08:30:00,2020-05-25 00:00:00
2020-05-25 08:45:00,12397.271904761903,12141.597142857143,15743.890476190478,13359046838.89048,08:45:00,2020-05-25 00:00:00
2020-05-25 09:00:00,14098.064285714283,13800.155714285711,18906.45238095238,13359050001.452377,09:00:00,2020-05-25 00:00:00
2020-05-25 09:15:00,15274.666666666666,14946.759999999998,22501.4,13359053596.399998,09:15:00,2020-05-25 00:00:00
2020-05-25 09:30:00,15880.72,15532.186666666666,26399.53333333333,13359057494.533339,09:30:00,2020-05-25 00:00:00
2020-05-25 09:45:00,15692.093333333334,15344.453333333333,30287.133333333335,13359061382.133335,09:45:00,2020-05-25 00:00:00
2020-05-25 10:00:00,15370.66857142857,15030.235714285714,34028.59523809524,13359065123.595238,10:00:00,2020-05-25 00:00:00
2020-05-25 10:15:00,17254.903809523807,16861.33380952381,38009.25238095237,13359069104.25238,10:15:00,2020-05-25 00:00:00
2020-05-25 10:30:00,17729.48238095238,17317.448095238095,42285.07619047619,13359073380.076189,10:30:00,2020-05-25 00:00:00
2020-05-25 10:45:00,17857.63333333333,17431.72,46644.93333333333,13359077739.93333,10:45:00,2020-05-25 00:00:00
2020-05-25 11:00:00,18091.75333333333,17646.766666666666,50885.8,13209229538.666668,11:00:00,2020-05-25 00:00:00
2020-05-25 11:15:00,16905.486190476193,16486.051428571427,55411.276190476194,13359086506.27619,11:15:00,2020-05-25 00:00:00
2020-05-25 11:30:00,16681.492857142857,16270.11,59436.23333333332,13359090531.233334,11:30:00,2020-05-25 00:00:00
2020-05-25 11:45:00,17365.297142857147,16933.93285714286,63577.28571428571,13359094672.285713,11:45:00,2020-05-25 00:00:00
2020-05-25 12:00:00,17528.093333333334,17092.593333333334,67861.20000000001,13359098956.200003,12:00:00,2020-05-25 00:00:00
2020-05-25 12:15:00,17673.04666666667,17233.94666666667,72200.40000000001,13359103295.4,12:15:00,2020-05-25 00:00:00
2020-05-25 12:30:00,17576.486666666664,17139.745714285717,76494.78571428571,13359107589.785719,12:30:00,2020-05-25 00:00:00
2020-05-25 12:45:00,17534.542857142857,17098.922857142854,80734.15238095238,13359111829.152382,12:45:00,2020-05-25 00:00:00
2020-05-25 13:00:00,17218.210952380952,16790.500000000004,84958.74285714286,13359116053.742857,13:00:00,2020-05-25 00:00:00
2020-05-25 13:15:00,17334.638571428575,16904.286666666667,88719.85714285713,13346135871.785717,13:15:00,2020-05-25 00:00:00
2020-05-25 13:30:00,17633.840952380953,17200.12285714286,93501.56666666667,13359124596.566666,13:30:00,2020-05-25 00:00:00
2020-05-25 13:45:00,17802.396190476193,17379.43095238095,97799.83333333334,13359128894.833332,13:45:00,2020-05-25 00:00:00
2020-05-25 14:00:00,17425.5,17024.173333333332,102094.43333333333,13359133189.433332,14:00:00,2020-05-25 00:00:00
2020-05-25 14:15:00,18164.615714285716,17754.39476190476,106361.18571428572,13359137456.185715,14:15:00,2020-05-25 00:00:00
2020-05-25 14:30:00,18134.31333333333,17729.76,110861.73333333334,13359141956.733332,14:30:00,2020-05-25 00:00:00
2020-05-25 14:45:00,17105.266666666666,16729.02,115214.4,13359146309.400002,14:45:00,2020-05-25 00:00:00
2020-05-25 15:00:00,16266.488095238095,15912.64476190476,119301.79047619048,13359150396.790474,15:00:00,2020-05-25 00:00:00
2020-05-25 15:15:00,15189.502380952381,14863.877619047618,123102.73809523808,13359154197.738094,15:15:00,2020-05-25 00:00:00
2020-05-25 15:30:00,14008.324761904762,13712.781904761907,126681.29999999999,13359157776.300001,15:30:00,2020-05-25 00:00:00
2020-05-25 15:45:00,12828.859999999999,12562.646666666666,129983.93333333333,13359161078.933334,15:45:00,2020-05-25 00:00:00
2020-05-25 16:00:00,12306.346666666665,12052.886666666667,133062.06666666665,13359164157.066668,16:00:00,2020-05-25 00:00:00
2020-05-25 16:15:00,11316.370476190476,11086.66904761905,136113.73809523808,13359167208.738098,16:15:00,2020-05-25 00:00:00
2020-05-25 16:30:00,5662.079047619048,5557.982380952381,138132.9380952381,13359169227.938095,16:30:00,2020-05-25 00:00:00
2020-05-25 16:45:00,6778.63,6661.355714285714,139555.17142857143,13359170650.171429,16:45:00,2020-05-25 00:00:00
2020-05-25 17:00:00,5132.866666666667,5038.686666666667,141121.93333333332,13359172216.933334,17:00:00,2020-05-25 00:00:00
2020-05-25 17:15:00,2158.733333333333,2102.8133333333335,142005.53333333333,13359173100.533333,17:15:00,2020-05-25 00:00:00
2020-05-25 17:30:00,857.6552380952381,829.4699999999999,142352.21904761906,13359173447.219046,17:30:00,2020-05-25 00:00:00
2020-05-25 17:45:00,452.7009523809524,437.23333333333335,142505.0571428571,13359173600.057142,17:45:00,2020-05-25 00:00:00
2020-05-25 18:00:00,242.07142857142856,233.5609523809524,142586.15714285715,13359173681.157145,18:00:00,2020-05-25 00:00:00
2020-05-25 18:15:00,13.453333333333335,12.966666666666665,142614.8,13359173709.800001,18:15:00,2020-05-25 00:00:00
2020-05-25 18:30:00,0.0,0.0,142615.0,13359173710.0,18:30:00,2020-05-25 00:00:00
2020-05-25 18:45:00,0.0,0.0,142615.0,13359173710.0,18:45:00,2020-05-25 00:00:00
2020-05-25 19:00:00,0.0,0.0,142615.0,13359173710.0,19:00:00,2020-05-25 00:00:00
2020-05-25 19:15:00,0.0,0.0,142615.0,13359173710.0,19:15:00,2020-05-25 00:00:00
2020-05-25 19:30:00,0.0,0.0,142615.0,13359173710.0,19:30:00,2020-05-25 00:00:00
2020-05-25 19:45:00,0.0,0.0,142615.0,13359173710.0,19:45:00,2020-05-25 00:00:00
2020-05-25 20:00:00,0.0,0.0,142615.0,13359173710.0,20:00:00,2020-05-25 00:00:00
2020-05-25 20:15:00,0.0,0.0,142615.0,13359173710.0,20:15:00,2020-05-25 00:00:00
2020-05-25 20:30:00,0.0,0.0,142615.0,13359173710.0,20:30:00,2020-05-25 00:00:00
2020-05-25 20:45:00,0.0,0.0,142615.0,13359173710.0,20:45:00,2020-05-25 00:00:00
2020-05-25 21:00:00,0.0,0.0,142615.0,13359173710.0,21:00:00,2020-05-25 00:00:00
2020-05-25 21:15:00,0.0,0.0,142615.0,13359173710.0,21:15:00,2020-05-25 00:00:00
2020-05-25 21:30:00,0.0,0.0,142615.0,13359173710.0,21:30:00,2020-05-25 00:00:00
2020-05-25 21:45:00,0.0,0.0,142615.0,13359173710.0,21:45:00,2020-05-25 00:00:00
2020-05-25 22:00:00,0.0,0.0,142615.0,13359173710.0,22:00:00,2020-05-25 00:00:00
2020-05-25 22:15:00,0.0,0.0,142615.0,13359173710.0,22:15:00,2020-05-25 00:00:00
2020-05-25 22:30:00,0.0,0.0,142615.0,13359173710.0,22:30:00,2020-05-25 00:00:00
2020-05-25 22:45:00,0.0,0.0,142615.0,13359173710.0,22:45:00,2020-05-25 00:00:00
2020-05-25 23:00:00,0.0,0.0,142615.0,13359173710.0,23:00:00,2020-05-25 00:00:00
2020-05-25 23:15:00,0.0,0.0,142615.0,13359173710.0,23:15:00,2020-05-25 00:00:00
2020-05-25 23:30:00,0.0,0.0,142615.0,13359173710.0,23:30:00,2020-05-25 00:00:00
2020-05-25 23:45:00,0.0,0.0,124003.46666666667,13359173710.0,23:45:00,2020-05-25 00:00:00
2020-05-26 00:00:00,0.0,0.0,39760.81428571429,13359173710.0,00:00:00,2020-05-26 00:00:00
2020-05-26 00:15:00,0.0,0.0,18711.0,13359173710.0,00:15:00,2020-05-26 00:00:00
2020-05-26 00:30:00,0.0,0.0,18711.0,13359173710.0,00:30:00,2020-05-26 00:00:00
2020-05-26 00:45:00,0.0,0.0,18711.0,13359173710.0,00:45:00,2020-05-26 00:00:00
2020-05-26 01:00:00,0.0,0.0,18711.0,13359173710.0,01:00:00,2020-05-26 00:00:00
2020-05-26 01:15:00,0.0,0.0,18711.0,13359173710.0,01:15:00,2020-05-26 00:00:00
2020-05-26 01:30:00,0.0,0.0,15416.714285714286,13359173710.0,01:30:00,2020-05-26 00:00:00
2020-05-26 01:45:00,0.0,0.0,9487.0,13359173710.0,01:45:00,2020-05-26 00:00:00
2020-05-26 02:00:00,0.0,0.0,9487.0,13359173710.0,02:00:00,2020-05-26 00:00:00
2020-05-26 02:15:00,0.0,0.0,9487.0,13359173710.0,02:15:00,2020-05-26 00:00:00
2020-05-26 02:30:00,0.0,0.0,9487.0,13359173710.0,02:30:00,2020-05-26 00:00:00
2020-05-26 02:45:00,0.0,0.0,9487.0,13359173710.0,02:45:00,2020-05-26 00:00:00
2020-05-26 03:00:00,0.0,0.0,9487.0,13359173710.0,03:00:00,2020-05-26 00:00:00
2020-05-26 03:15:00,0.0,0.0,9487.0,13302936944.933332,03:15:00,2020-05-26 00:00:00
2020-05-26 03:30:00,0.0,0.0,9487.0,13359173710.0,03:30:00,2020-05-26 00:00:00
2020-05-26 03:45:00,0.0,0.0,9487.0,13359173710.0,03:45:00,2020-05-26 00:00:00
2020-05-26 04:00:00,0.0,0.0,9487.0,13359173710.0,04:00:00,2020-05-26 00:00:00
2020-05-26 04:15:00,0.0,0.0,7842.0,13359173710.0,04:15:00,2020-05-26 00:00:00
2020-05-26 04:30:00,0.0,0.0,6197.0,13359173710.0,04:30:00,2020-05-26 00:00:00
2020-05-26 04:45:00,0.0,0.0,6197.0,13359173710.0,04:45:00,2020-05-26 00:00:00
2020-05-26 05:00:00,0.0,0.0,6197.0,13359173710.0,05:00:00,2020-05-26 00:00:00
2020-05-26 05:15:00,0.0,0.0,6197.0,13359173710.0,05:15:00,2020-05-26 00:00:00
2020-05-26 05:30:00,0.0,0.0,0.0,13359173710.0,05:30:00,2020-05-26 00:00:00
2020-05-26 05:45:00,0.0,0.0,0.0,13359173710.0,05:45:00,2020-05-26 00:00:00
2020-05-26 06:00:00,309.00666666666666,298.29333333333335,28.46666666666667,13359173738.46667,06:00:00,2020-05-26 00:00:00
2020-05-26 06:15:00,884.875238095238,855.9538095238096,166.70952380952377,13209294055.909523,06:15:00,2020-05-26 00:00:00
2020-05-26 06:30:00,1625.3347619047615,1578.0866666666666,466.58571428571423,13359174176.585716,06:30:00,2020-05-26 00:00:00
2020-05-26 06:45:00,2508.930476190476,2446.7947619047613,957.6476190476191,13359174667.64762,06:45:00,2020-05-26 00:00:00
2020-05-26 07:00:00,3577.6657142857143,3506.8485714285707,1685.5809523809523,13359175395.580954,07:00:00,2020-05-26 00:00:00
2020-05-26 07:15:00,4856.986666666666,4765.26,2714.5999999999995,13359176424.6,07:15:00,2020-05-26 00:00:00
2020-05-26 07:30:00,6254.0,6146.9,4095.3333333333326,13359177805.333334,07:30:00,2020-05-26 00:00:00
2020-05-26 07:45:00,7769.713809523809,7628.562380952382,5813.519047619047,13359179523.519049,07:45:00,2020-05-26 00:00:00
2020-05-26 08:00:00,9283.01904761905,9100.953333333333,7884.2904761904765,13359181594.290474,08:00:00,2020-05-26 00:00:00
2020-05-26 08:15:00,10807.65619047619,10589.797142857142,10306.276190476192,13359184016.27619,08:15:00,2020-05-26 00:00:00
2020-05-26 08:30:00,12149.119999999999,11899.426666666666,13119.666666666664,13359186829.666666,08:30:00,2020-05-26 00:00:00
2020-05-26 08:45:00,13557.959999999997,13273.573333333332,16257.6,13347071012.466667,08:45:00,2020-05-26 00:00:00
2020-05-26 09:00:00,14912.54095238095,14594.092857142858,19810.19047619048,13359193520.190474,09:00:00,2020-05-26 00:00:00
2020-05-26 09:15:00,16030.83619047619,15683.190476190475,23572.128571428577,13359197282.12857,09:15:00,2020-05-26 00:00:00
2020-05-26 09:30:00,17000.400952380955,16626.94285714286,27549.461904761905,13359201259.461905,09:30:00,2020-05-26 00:00:00
2020-05-26 09:45:00,16240.486666666668,15878.353333333334,31623.266666666666,13347086378.133335,09:45:00,2020-05-26 00:00:00
2020-05-26 10:00:00,15844.86,15485.92,35648.933333333334,13359209358.933334,10:00:00,2020-05-26 00:00:00
2020-05-26 10:15:00,16322.097142857143,15946.645714285713,39371.64285714286,13346228486.857141,10:15:00,2020-05-26 00:00:00
2020-05-26 10:30:00,17038.53476190476,16628.588571428572,43561.04285714285,13359217271.042858,10:30:00,2020-05-26 00:00:00
2020-05-26 10:45:00,18309.7,17861.94,47895.73333333333,13359221605.733335,10:45:00,2020-05-26 00:00:00
2020-05-26 11:00:00,17949.17666666667,17507.02476190476,52360.93333333334,13359226070.933334,11:00:00,2020-05-26 00:00:00
2020-05-26 11:15:00,17690.13238095238,17253.537142857145,56272.728571428575,13266088001.461905,11:15:00,2020-05-26 00:00:00
2020-05-26 11:30:00,15942.34,15549.373333333333,57206.171428571426,12143885524.171429,11:30:00,2020-05-26 00:00:00
2020-05-26 11:45:00,16026.385714285712,15631.268095238096,61116.938095238096,12143889434.938095,11:45:00,2020-05-26 00:00:00
2020-05-26 12:00:00,16173.67333333333,15774.779999999999,65047.46666666666,12143893365.466665,12:00:00,2020-05-26 00:00:00
2020-05-26 12:15:00,16186.071428571428,15785.481428571427,69062.18571428572,12143897380.185717,12:15:00,2020-05-26 00:00:00
2020-05-26 12:30:00,16263.636666666669,15860.725238095234,72947.01428571428,12143901265.014284,12:30:00,2020-05-26 00:00:00
2020-05-26 12:45:00,16108.409523809525,15710.013333333332,76859.56666666668,12143905177.566666,12:45:00,2020-05-26 00:00:00
2020-05-26 13:00:00,15916.18,15522.686666666665,80780.53333333334,12143909098.533333,13:00:00,2020-05-26 00:00:00
2020-05-26 13:15:00,15654.226666666667,15275.346666666666,84644.26666666668,12143912962.266666,13:15:00,2020-05-26 00:00:00
2020-05-26 13:30:00,15843.439047619051,15460.343809523807,88459.41428571426,12143916777.414286,13:30:00,2020-05-26 00:00:00
2020-05-26 13:45:00,17481.529523809524,17053.92095238095,92587.94285714286,12143920905.942856,13:45:00,2020-05-26 00:00:00
2020-05-26 14:00:00,16922.141904761906,16518.301904761905,96740.44761904761,12143925058.44762,14:00:00,2020-05-26 00:00:00
2020-05-26 14:15:00,15888.286666666665,15529.819999999996,100754.26666666668,12143929072.266666,14:15:00,2020-05-26 00:00:00
2020-05-26 14:30:00,17724.273333333334,17324.25333333333,104855.46666666666,12143933173.466667,14:30:00,2020-05-26 00:00:00
2020-05-26 14:45:00,17139.95380952381,16757.500000000004,109180.47142857143,12143937498.471428,14:45:00,2020-05-26 00:00:00
